topic_name,topic_id,ShockedUkraine,NovayaGazeta,RBK,Meduza,UNIAN,WashingtonPost,TACC,BBC,RIANews,NYT,Ukraine24,UkraineNow
20_соревнованиях_соревнований_чемпионата_турнирах,20.0,0.2812939521800281,1.8808777429467085,1.5642211940956157,0.8032128514056224,0.5870841487279843,0.0,1.2251148545176112,0.8595139300533492,1.889505031834052,0.4629629629629629,0.6554307116104869,0.4991087344028521
21_лучший_фильм_дюна_лучшая,21.0,3.0004688232536334,5.329153605015674,0.5507821105970478,0.7186641302050306,1.797945205479452,0.0,0.4777947932618683,0.9187907528156491,0.5750667488190594,0.0,2.902621722846442,2.067736185383244
22_санкции_санкций_белый_санкционный,22.0,0.09376465072667604,1.4106583072100314,1.5421899096717337,0.7609384908053266,0.7705479452054794,0.27100271002710025,1.4946401225114856,0.9187907528156491,1.4582049702197575,0.0,0.8426966292134831,0.5585264408793821
23_школах_школы_школ_учителей,23.0,0.5625879043600562,2.507836990595611,1.6523463317911435,1.500739801310505,0.8072407045009784,0.5420054200542005,1.1883614088820826,0.7409602845287492,1.1809406448962827,0.0,0.37453183520599254,0.6060606060606061
24_коронавируса_коронавирус_бразилия_индонезия,24.0,0.04688232536333802,1.2539184952978055,1.520158625247852,0.31705770450221943,0.0611545988258317,0.0,1.335375191424196,0.08891523414344991,2.4029574861367835,0.0,0.0,0.05941770647653001
25_подписаться_новость_новости_предложить,25.0,5.0164088138771685,1.2539184952978055,0.06609385327164573,0.7609384908053266,1.4187866927592954,0.0,0.012251148545176109,0.05927682276229994,0.041076196344218524,0.0,1.6853932584269662,2.7807486631016043
26_воду_вода_электричества_электроснабжение,26.0,1.5002344116268167,0.4702194357366771,0.506719541749284,0.6129782287042909,1.296477495107632,0.0,0.7105666156202144,0.5927682276229994,0.944752515917026,0.4629629629629629,0.7490636704119851,1.4973262032085561
27_космической_космонавты_космонавт_спутников,27.0,0.1875293014533521,0.4702194357366771,1.1235955056179776,0.3593320651025153,0.2568493150684931,0.0,1.9540581929555896,0.5334914048606995,1.0782501540357363,0.0,0.0,0.15448603683897802
28_турция_турции_переговоры_путиным,28.0,0.46882325363338023,0.3134796238244514,0.7490636704119851,0.4438807863031071,0.574853228962818,0.0,1.329249617151608,0.5038529934795495,1.1604025467241734,0.0,0.9363295880149813,0.7130124777183601
29_беженцев_украинцев_покинули_украины,29.0,0.5625879043600562,0.7836990595611284,0.37453183520599254,0.7398013105051786,1.296477495107632,1.084010840108401,0.8269525267993875,2.104327208061648,0.39022386527007596,1.3888888888888888,1.0299625468164793,1.2121212121212122
30_курской_террористической_опасности_белгородской,30.0,1.3595874355368025,0.0,1.6523463317911435,1.03572183470725,0.44031311154598823,0.0,0.8269525267993875,0.7705986959098993,1.1912096939823373,0.0,0.46816479400749067,0.4753416518122401
31_альянса_столтенберг_альянс_украине,31.0,0.2812939521800281,0.1567398119122257,0.6168759638686935,0.31705770450221943,0.648238747553816,1.084010840108401,1.237366003062787,0.7705986959098993,0.944752515917026,1.3888888888888888,0.37453183520599254,0.7724301841948901
32_himars_украине_украину_истребители,32.0,1.1720581340834506,0.0,0.30843798193434674,0.33819488480236737,1.4187866927592954,2.4390243902439024,0.6860643185298622,1.2448132780082988,0.5750667488190594,0.9259259259259258,1.0299625468164793,0.9982174688057042
33_воздушная_тревога_область_днепропетровская,33.0,0.2812939521800281,0.0,0.04406256884776382,0.3804692454026633,0.9295499021526419,0.0,0.024502297090352218,0.35566093657379966,0.010269049086054631,0.0,9.550561797752808,3.8027332144979207
34_рублей_млрд_бюджета_правительство,34.0,0.04688232536333802,1.09717868338558,1.476096056400088,0.3804692454026633,0.13454011741682975,0.0,1.6845329249617151,0.14819205690574985,0.8523310741425344,0.0,0.0,0.08318478906714201
35_нефти_нефть_импорт_российской,35.0,0.42194092827004215,0.4702194357366771,1.3659396342806784,0.6763897696047347,0.5259295499021526,0.8130081300813009,1.2618683001531394,0.4742145820983995,0.944752515917026,0.4629629629629629,0.7490636704119851,0.5704099821746881
36_продовольствия_продовольственной_пшеницы_зерном,36.0,1.1720581340834506,0.1567398119122257,0.9253139458030404,0.7820756711054745,1.3209393346379648,0.8130081300813009,0.7411944869831546,1.155898043864849,0.49291435613062234,2.314814814814815,0.2808988764044944,0.8080808080808081
37_чернобыльской_радиации_станции_атомной,37.0,1.7346460384435067,0.3134796238244514,0.35250055078211057,0.6975269499048826,1.1741682974559686,1.084010840108401,0.5084226646248086,1.1262596324836989,0.5339905524748408,1.8518518518518516,1.9662921348314606,0.9150326797385622
38_санкций_санкции_евросоюз_евросоюза,38.0,0.1875293014533521,0.4702194357366771,0.9253139458030404,0.6129782287042909,0.6604696673189824,0.0,0.9617151607963247,0.8298755186721992,0.9139453686588621,0.4629629629629629,1.1235955056179776,0.53475935828877
39_погибших_захоронения_захоронение_могилу,39.0,1.5002344116268167,0.0,0.04406256884776382,1.6275628831113929,1.577788649706458,1.6260162601626018,0.049004594180704436,1.5708358032009484,0.2361881289792565,4.62962962962963,0.37453183520599254,1.2715389185977422
40_млрд_долларов_евро_украине,40.0,1.1720581340834506,0.3134796238244514,0.39656311962987445,0.6341154090044389,1.577788649706458,0.27100271002710025,0.4777947932618683,0.6224066390041494,0.3080714725816389,0.9259259259259258,1.3108614232209739,1.2477718360071302
